task1_1	kenan_ibm	507603	['en-US-Wavenet-F', 'en-US-Standard-J', 'en-US-Wavenet-I', 'en-US-Standard-H', 'en-US-Wavenet-A', 'en-US-Wavenet-I']
task1_2	kenan_ibm	795579	['en-US-Wavenet-J', 'en-US-Wavenet-D', 'en-US-Wavenet-H', 'en-US-Wavenet-E', 'en-US-Wavenet-G', 'en-US-Wavenet-F']
task1_3	kenan_ibm	387623	['en-US-Wavenet-G', 'en-US-Standard-D', 'en-US-Standard-G', 'en-US-Standard-G', 'en-US-Wavenet-E', 'en-US-Standard-D']
task2_1	baseline	987889	['en-US-Standard-E', 'en-US-Wavenet-J', 'en-US-Standard-F', 'en-US-Wavenet-A', 'en-US-Standard-F', 'en-US-Wavenet-I']
task2_2	baseline	586937	['en-US-Standard-A', 'en-US-Standard-A', 'en-US-Standard-J', 'en-US-Wavenet-D', 'en-US-Standard-J', 'en-US-Standard-G']
task2_3	baseline	148811	['en-US-Wavenet-G', 'en-US-Standard-F', 'en-US-Wavenet-G', 'en-US-Wavenet-D', 'en-US-Standard-A', 'en-US-Wavenet-G']
task3_1	kenan_ibm_ambient	634443	['en-US-Wavenet-E', 'en-US-Standard-E', 'en-US-Wavenet-D', 'en-US-Standard-I', 'en-US-Standard-G', 'en-US-Wavenet-E']
task3_2	kenan_ibm_ambient	580229	['en-US-Standard-G', 'en-US-Standard-H', 'en-US-Standard-A', 'en-US-Standard-A', 'en-US-Standard-E', 'en-US-Standard-A']
task3_3	kenan_ibm_ambient	462614	['en-US-Wavenet-E', 'en-US-Standard-A', 'en-US-Wavenet-H', 'en-US-Standard-D', 'en-US-Wavenet-I', 'en-US-Wavenet-J']
task4_1	kenan_google_beta-phone_call_ambient	058421	['en-US-Wavenet-G', 'en-US-Wavenet-I', 'en-US-Standard-E', 'en-US-Standard-E', 'en-US-Wavenet-I', 'en-US-Wavenet-H']
task4_2	kenan_google_beta-phone_call_ambient	208871	['en-US-Standard-G', 'en-US-Wavenet-J', 'en-US-Standard-J', 'en-US-Standard-D', 'en-US-Wavenet-A', 'en-US-Wavenet-J']
task4_3	kenan_google_beta-phone_call_ambient	034231	['en-US-Standard-I', 'en-US-Wavenet-E', 'en-US-Standard-H', 'en-US-Standard-J', 'en-US-Wavenet-G', 'en-US-Wavenet-H']
