task1_1	kenan_google_beta-phone_call_ambient	626108	['en-US-Standard-E', 'en-US-Wavenet-J', 'en-US-Standard-A', 'en-US-Standard-F', 'en-US-Wavenet-J', 'en-US-Standard-F']
task1_2	kenan_google_beta-phone_call_ambient	917066	['en-US-Wavenet-D', 'en-US-Standard-F', 'en-US-Standard-J', 'en-US-Wavenet-J', 'en-US-Standard-I', 'en-US-Standard-J']
task1_3	kenan_google_beta-phone_call_ambient	840843	['en-US-Wavenet-F', 'en-US-Wavenet-D', 'en-US-Standard-H', 'en-US-Standard-D', 'en-US-Wavenet-J', 'en-US-Wavenet-D']
task2_1	kenan_ibm	320964	['en-US-Standard-I', 'en-US-Wavenet-G', 'en-US-Wavenet-J', 'en-US-Wavenet-E', 'en-US-Wavenet-F', 'en-US-Standard-F']
task2_2	kenan_ibm	728905	['en-US-Wavenet-F', 'en-US-Standard-E', 'en-US-Standard-H', 'en-US-Standard-E', 'en-US-Standard-G', 'en-US-Wavenet-H']
task2_3	kenan_ibm	081979	['en-US-Wavenet-J', 'en-US-Standard-H', 'en-US-Wavenet-F', 'en-US-Wavenet-G', 'en-US-Wavenet-I', 'en-US-Standard-J']
task3_1	kenan_ibm_ambient	864063	['en-US-Standard-I', 'en-US-Standard-I', 'en-US-Standard-F', 'en-US-Standard-A', 'en-US-Wavenet-H', 'en-US-Standard-F']
task3_2	kenan_ibm_ambient	710156	['en-US-Standard-E', 'en-US-Wavenet-D', 'en-US-Wavenet-D', 'en-US-Standard-D', 'en-US-Wavenet-G', 'en-US-Wavenet-F']
task3_3	kenan_ibm_ambient	551694	['en-US-Standard-G', 'en-US-Wavenet-G', 'en-US-Wavenet-D', 'en-US-Wavenet-J', 'en-US-Wavenet-E', 'en-US-Standard-E']
task4_1	baseline	626005	['en-US-Standard-I', 'en-US-Standard-J', 'en-US-Standard-A', 'en-US-Wavenet-A', 'en-US-Wavenet-G', 'en-US-Wavenet-H']
task4_2	baseline	352220	['en-US-Standard-F', 'en-US-Standard-E', 'en-US-Wavenet-J', 'en-US-Wavenet-D', 'en-US-Wavenet-E', 'en-US-Standard-G']
task4_3	baseline	984240	['en-US-Standard-J', 'en-US-Wavenet-I', 'en-US-Standard-F', 'en-US-Standard-D', 'en-US-Standard-I', 'en-US-Standard-G']
