task1_1	baseline	926758	['en-US-Wavenet-I', 'en-US-Wavenet-H', 'en-US-Standard-F', 'en-US-Wavenet-H', 'en-US-Standard-H', 'en-US-Wavenet-H']
task1_2	baseline	415275	['en-US-Standard-I', 'en-US-Wavenet-A', 'en-US-Wavenet-A', 'en-US-Standard-J', 'en-US-Standard-G', 'en-US-Wavenet-J']
task1_3	baseline	074188	['en-US-Standard-D', 'en-US-Standard-H', 'en-US-Wavenet-A', 'en-US-Wavenet-I', 'en-US-Standard-J', 'en-US-Standard-H']
task2_1	kenan_ibm_ambient	293655	['en-US-Wavenet-A', 'en-US-Wavenet-D', 'en-US-Standard-D', 'en-US-Standard-F', 'en-US-Standard-J', 'en-US-Standard-F']
task2_2	kenan_ibm_ambient	213950	['en-US-Standard-E', 'en-US-Standard-I', 'en-US-Standard-A', 'en-US-Wavenet-F', 'en-US-Standard-G', 'en-US-Wavenet-J']
task2_3	kenan_ibm_ambient	821297	['en-US-Wavenet-E', 'en-US-Standard-F', 'en-US-Standard-G', 'en-US-Standard-I', 'en-US-Wavenet-I', 'en-US-Standard-J']
task3_1	kenan_google_beta-phone_call_ambient	209202	['en-US-Standard-A', 'en-US-Wavenet-A', 'en-US-Wavenet-H', 'en-US-Wavenet-A', 'en-US-Standard-E', 'en-US-Wavenet-I']
task3_2	kenan_google_beta-phone_call_ambient	490353	['en-US-Wavenet-H', 'en-US-Wavenet-D', 'en-US-Standard-J', 'en-US-Standard-J', 'en-US-Wavenet-J', 'en-US-Standard-A']
task3_3	kenan_google_beta-phone_call_ambient	534211	['en-US-Wavenet-D', 'en-US-Wavenet-I', 'en-US-Wavenet-G', 'en-US-Standard-E', 'en-US-Wavenet-E', 'en-US-Standard-G']
task4_1	kenan_ibm	310455	['en-US-Wavenet-I', 'en-US-Wavenet-G', 'en-US-Wavenet-F', 'en-US-Standard-A', 'en-US-Standard-E', 'en-US-Standard-J']
task4_2	kenan_ibm	127876	['en-US-Wavenet-G', 'en-US-Standard-I', 'en-US-Standard-H', 'en-US-Standard-E', 'en-US-Standard-I', 'en-US-Wavenet-E']
task4_3	kenan_ibm	863166	['en-US-Standard-G', 'en-US-Wavenet-I', 'en-US-Standard-G', 'en-US-Standard-F', 'en-US-Standard-D', 'en-US-Standard-G']
