task1_1	kenan_google_beta-phone_call_ambient	025007	['en-US-Standard-I', 'en-US-Wavenet-H', 'en-US-Standard-J', 'en-US-Wavenet-E', 'en-US-Wavenet-F', 'en-US-Standard-F']
task1_2	kenan_google_beta-phone_call_ambient	609457	['en-US-Wavenet-I', 'en-US-Standard-I', 'en-US-Standard-G', 'en-US-Standard-D', 'en-US-Wavenet-F', 'en-US-Standard-A']
task1_3	kenan_google_beta-phone_call_ambient	977865	['en-US-Wavenet-G', 'en-US-Wavenet-A', 'en-US-Wavenet-A', 'en-US-Standard-H', 'en-US-Wavenet-A', 'en-US-Standard-H']
task2_1	kenan_ibm	958287	['en-US-Standard-G', 'en-US-Wavenet-J', 'en-US-Standard-F', 'en-US-Wavenet-H', 'en-US-Standard-D', 'en-US-Standard-F']
task2_2	kenan_ibm	596240	['en-US-Wavenet-A', 'en-US-Wavenet-I', 'en-US-Wavenet-I', 'en-US-Standard-E', 'en-US-Standard-E', 'en-US-Wavenet-G']
task2_3	kenan_ibm	025339	['en-US-Wavenet-J', 'en-US-Wavenet-G', 'en-US-Wavenet-F', 'en-US-Standard-A', 'en-US-Wavenet-F', 'en-US-Wavenet-E']
task3_1	baseline	786968	['en-US-Wavenet-I', 'en-US-Standard-D', 'en-US-Standard-G', 'en-US-Standard-E', 'en-US-Wavenet-D', 'en-US-Standard-H']
task3_2	baseline	784875	['en-US-Standard-J', 'en-US-Standard-A', 'en-US-Standard-I', 'en-US-Standard-E', 'en-US-Standard-E', 'en-US-Standard-I']
task3_3	baseline	545897	['en-US-Wavenet-A', 'en-US-Standard-I', 'en-US-Standard-J', 'en-US-Standard-D', 'en-US-Wavenet-D', 'en-US-Standard-F']
task4_1	kenan_ibm_ambient	506316	['en-US-Wavenet-E', 'en-US-Wavenet-E', 'en-US-Standard-I', 'en-US-Standard-I', 'en-US-Standard-G', 'en-US-Standard-D']
task4_2	kenan_ibm_ambient	861478	['en-US-Wavenet-I', 'en-US-Standard-F', 'en-US-Wavenet-E', 'en-US-Standard-G', 'en-US-Standard-E', 'en-US-Wavenet-I']
task4_3	kenan_ibm_ambient	453600	['en-US-Standard-G', 'en-US-Wavenet-J', 'en-US-Standard-H', 'en-US-Standard-I', 'en-US-Standard-E', 'en-US-Standard-F']
