task1_1	baseline	129386	['en-US-Wavenet-I', 'en-US-Wavenet-I', 'en-US-Standard-J', 'en-US-Wavenet-H', 'en-US-Wavenet-I', 'en-US-Standard-J']
task1_2	baseline	385990	['en-US-Wavenet-A', 'en-US-Wavenet-H', 'en-US-Wavenet-E', 'en-US-Standard-I', 'en-US-Standard-E', 'en-US-Wavenet-J']
task1_3	baseline	263418	['en-US-Standard-H', 'en-US-Wavenet-A', 'en-US-Standard-D', 'en-US-Wavenet-E', 'en-US-Standard-A', 'en-US-Wavenet-A']
task2_1	kenan_google_beta-phone_call_ambient	840033	['en-US-Standard-J', 'en-US-Wavenet-H', 'en-US-Wavenet-I', 'en-US-Standard-G', 'en-US-Standard-J', 'en-US-Wavenet-E']
task2_2	kenan_google_beta-phone_call_ambient	710623	['en-US-Standard-D', 'en-US-Standard-H', 'en-US-Standard-E', 'en-US-Standard-G', 'en-US-Standard-D', 'en-US-Standard-F']
task2_3	kenan_google_beta-phone_call_ambient	271424	['en-US-Standard-D', 'en-US-Wavenet-J', 'en-US-Wavenet-E', 'en-US-Wavenet-I', 'en-US-Wavenet-J', 'en-US-Standard-D']
task3_1	kenan_ibm	963491	['en-US-Wavenet-H', 'en-US-Wavenet-J', 'en-US-Standard-J', 'en-US-Standard-I', 'en-US-Wavenet-G', 'en-US-Wavenet-G']
task3_2	kenan_ibm	070993	['en-US-Standard-I', 'en-US-Standard-I', 'en-US-Standard-H', 'en-US-Wavenet-F', 'en-US-Standard-J', 'en-US-Standard-H']
task3_3	kenan_ibm	655900	['en-US-Wavenet-D', 'en-US-Wavenet-A', 'en-US-Standard-G', 'en-US-Wavenet-I', 'en-US-Wavenet-F', 'en-US-Wavenet-I']
task4_1	kenan_ibm_ambient	552626	['en-US-Standard-F', 'en-US-Wavenet-H', 'en-US-Wavenet-E', 'en-US-Standard-I', 'en-US-Standard-H', 'en-US-Wavenet-J']
task4_2	kenan_ibm_ambient	900817	['en-US-Standard-A', 'en-US-Wavenet-E', 'en-US-Wavenet-I', 'en-US-Wavenet-I', 'en-US-Standard-E', 'en-US-Standard-D']
task4_3	kenan_ibm_ambient	134691	['en-US-Standard-F', 'en-US-Wavenet-D', 'en-US-Standard-E', 'en-US-Wavenet-E', 'en-US-Wavenet-I', 'en-US-Standard-I']
