task1_1	kenan_ibm_ambient	278339	['en-US-Standard-A', 'en-US-Wavenet-F', 'en-US-Standard-E', 'en-US-Standard-A', 'en-US-Standard-F', 'en-US-Standard-E']
task1_2	kenan_ibm_ambient	136869	['en-US-Standard-J', 'en-US-Wavenet-D', 'en-US-Standard-D', 'en-US-Standard-J', 'en-US-Wavenet-G', 'en-US-Wavenet-A']
task1_3	kenan_ibm_ambient	055453	['en-US-Standard-A', 'en-US-Standard-I', 'en-US-Standard-F', 'en-US-Wavenet-D', 'en-US-Standard-A', 'en-US-Standard-E']
task2_1	baseline	641240	['en-US-Wavenet-A', 'en-US-Standard-J', 'en-US-Standard-H', 'en-US-Wavenet-E', 'en-US-Standard-E', 'en-US-Standard-G']
task2_2	baseline	082999	['en-US-Wavenet-D', 'en-US-Standard-A', 'en-US-Standard-F', 'en-US-Standard-G', 'en-US-Standard-E', 'en-US-Wavenet-G']
task2_3	baseline	202339	['en-US-Wavenet-I', 'en-US-Wavenet-I', 'en-US-Wavenet-I', 'en-US-Wavenet-D', 'en-US-Standard-I', 'en-US-Standard-G']
task3_1	kenan_google_beta-phone_call_ambient	707689	['en-US-Standard-A', 'en-US-Standard-G', 'en-US-Wavenet-A', 'en-US-Wavenet-F', 'en-US-Standard-I', 'en-US-Wavenet-G']
task3_2	kenan_google_beta-phone_call_ambient	967322	['en-US-Standard-G', 'en-US-Standard-G', 'en-US-Wavenet-F', 'en-US-Wavenet-A', 'en-US-Wavenet-H', 'en-US-Wavenet-E']
task3_3	kenan_google_beta-phone_call_ambient	240928	['en-US-Standard-F', 'en-US-Wavenet-A', 'en-US-Standard-G', 'en-US-Wavenet-A', 'en-US-Standard-E', 'en-US-Wavenet-A']
task4_1	kenan_ibm	569560	['en-US-Wavenet-A', 'en-US-Wavenet-D', 'en-US-Standard-I', 'en-US-Standard-F', 'en-US-Standard-G', 'en-US-Wavenet-H']
task4_2	kenan_ibm	725346	['en-US-Standard-E', 'en-US-Wavenet-G', 'en-US-Standard-D', 'en-US-Wavenet-E', 'en-US-Standard-A', 'en-US-Wavenet-D']
task4_3	kenan_ibm	044861	['en-US-Wavenet-J', 'en-US-Standard-E', 'en-US-Standard-J', 'en-US-Wavenet-E', 'en-US-Standard-G', 'en-US-Standard-F']
