task1_1	baseline	527056	['en-US-Wavenet-H', 'en-US-Wavenet-F', 'en-US-Standard-E', 'en-US-Wavenet-D', 'en-US-Standard-I', 'en-US-Standard-I']
task1_2	baseline	364919	['en-US-Standard-F', 'en-US-Wavenet-J', 'en-US-Standard-I', 'en-US-Wavenet-A', 'en-US-Wavenet-F', 'en-US-Standard-J']
task1_3	baseline	416879	['en-US-Wavenet-J', 'en-US-Wavenet-F', 'en-US-Wavenet-J', 'en-US-Standard-F', 'en-US-Standard-F', 'en-US-Standard-F']
task2_1	kenan_google_beta-phone_call_ambient	590328	['en-US-Standard-E', 'en-US-Wavenet-I', 'en-US-Standard-I', 'en-US-Wavenet-A', 'en-US-Standard-E', 'en-US-Wavenet-E']
task2_2	kenan_google_beta-phone_call_ambient	872178	['en-US-Wavenet-D', 'en-US-Wavenet-F', 'en-US-Standard-E', 'en-US-Standard-A', 'en-US-Standard-A', 'en-US-Wavenet-E']
task2_3	kenan_google_beta-phone_call_ambient	535755	['en-US-Standard-E', 'en-US-Standard-H', 'en-US-Wavenet-G', 'en-US-Standard-D', 'en-US-Standard-G', 'en-US-Standard-D']
task3_1	kenan_ibm_ambient	772358	['en-US-Wavenet-E', 'en-US-Standard-G', 'en-US-Standard-E', 'en-US-Standard-E', 'en-US-Standard-H', 'en-US-Wavenet-F']
task3_2	kenan_ibm_ambient	858060	['en-US-Standard-F', 'en-US-Wavenet-G', 'en-US-Wavenet-F', 'en-US-Wavenet-J', 'en-US-Wavenet-D', 'en-US-Wavenet-J']
task3_3	kenan_ibm_ambient	693369	['en-US-Standard-F', 'en-US-Standard-I', 'en-US-Wavenet-H', 'en-US-Standard-F', 'en-US-Standard-E', 'en-US-Wavenet-A']
task4_1	kenan_ibm	364527	['en-US-Standard-D', 'en-US-Wavenet-J', 'en-US-Standard-F', 'en-US-Wavenet-G', 'en-US-Standard-E', 'en-US-Standard-F']
task4_2	kenan_ibm	961696	['en-US-Wavenet-D', 'en-US-Standard-A', 'en-US-Wavenet-F', 'en-US-Wavenet-H', 'en-US-Standard-G', 'en-US-Standard-I']
task4_3	kenan_ibm	318261	['en-US-Standard-H', 'en-US-Wavenet-J', 'en-US-Standard-A', 'en-US-Wavenet-I', 'en-US-Wavenet-D', 'en-US-Standard-D']
