task1_1	kenan_ibm	448666	['en-US-Wavenet-D', 'en-US-Standard-E', 'en-US-Standard-J', 'en-US-Wavenet-G', 'en-US-Standard-H', 'en-US-Standard-A']
task1_2	kenan_ibm	977328	['en-US-Standard-I', 'en-US-Wavenet-D', 'en-US-Standard-D', 'en-US-Wavenet-G', 'en-US-Wavenet-F', 'en-US-Wavenet-J']
task1_3	kenan_ibm	698773	['en-US-Standard-H', 'en-US-Standard-G', 'en-US-Standard-A', 'en-US-Standard-I', 'en-US-Wavenet-I', 'en-US-Standard-G']
task2_1	baseline	252469	['en-US-Standard-G', 'en-US-Standard-F', 'en-US-Wavenet-G', 'en-US-Wavenet-F', 'en-US-Wavenet-J', 'en-US-Standard-D']
task2_2	baseline	063218	['en-US-Wavenet-J', 'en-US-Wavenet-F', 'en-US-Standard-H', 'en-US-Wavenet-F', 'en-US-Wavenet-A', 'en-US-Standard-D']
task2_3	baseline	478990	['en-US-Standard-D', 'en-US-Wavenet-A', 'en-US-Standard-A', 'en-US-Wavenet-G', 'en-US-Wavenet-D', 'en-US-Wavenet-F']
task3_1	kenan_google_beta-phone_call_ambient	117708	['en-US-Standard-E', 'en-US-Wavenet-J', 'en-US-Wavenet-I', 'en-US-Standard-J', 'en-US-Wavenet-F', 'en-US-Wavenet-H']
task3_2	kenan_google_beta-phone_call_ambient	566766	['en-US-Standard-A', 'en-US-Wavenet-G', 'en-US-Standard-J', 'en-US-Wavenet-E', 'en-US-Standard-A', 'en-US-Wavenet-G']
task3_3	kenan_google_beta-phone_call_ambient	252484	['en-US-Wavenet-A', 'en-US-Standard-J', 'en-US-Wavenet-G', 'en-US-Wavenet-A', 'en-US-Standard-H', 'en-US-Standard-G']
task4_1	kenan_ibm_ambient	177166	['en-US-Standard-I', 'en-US-Wavenet-E', 'en-US-Standard-D', 'en-US-Wavenet-E', 'en-US-Standard-J', 'en-US-Wavenet-I']
task4_2	kenan_ibm_ambient	235197	['en-US-Wavenet-A', 'en-US-Wavenet-H', 'en-US-Wavenet-D', 'en-US-Standard-H', 'en-US-Wavenet-A', 'en-US-Standard-F']
task4_3	kenan_ibm_ambient	516910	['en-US-Wavenet-J', 'en-US-Standard-D', 'en-US-Standard-F', 'en-US-Wavenet-G', 'en-US-Wavenet-E', 'en-US-Wavenet-I']
