task1_1	kenan_google_beta-phone_call_ambient	412532	['en-US-Standard-D', 'en-US-Wavenet-F', 'en-US-Standard-J', 'en-US-Wavenet-J', 'en-US-Wavenet-D', 'en-US-Wavenet-G']
task1_2	kenan_google_beta-phone_call_ambient	290505	['en-US-Standard-E', 'en-US-Standard-I', 'en-US-Wavenet-E', 'en-US-Standard-J', 'en-US-Wavenet-E', 'en-US-Standard-H']
task1_3	kenan_google_beta-phone_call_ambient	258305	['en-US-Wavenet-F', 'en-US-Wavenet-H', 'en-US-Wavenet-F', 'en-US-Wavenet-F', 'en-US-Wavenet-A', 'en-US-Wavenet-D']
task2_1	kenan_ibm_ambient	271454	['en-US-Standard-A', 'en-US-Standard-G', 'en-US-Wavenet-F', 'en-US-Wavenet-F', 'en-US-Standard-E', 'en-US-Standard-E']
task2_2	kenan_ibm_ambient	618005	['en-US-Standard-E', 'en-US-Wavenet-E', 'en-US-Standard-I', 'en-US-Standard-A', 'en-US-Standard-H', 'en-US-Standard-D']
task2_3	kenan_ibm_ambient	387986	['en-US-Standard-H', 'en-US-Standard-A', 'en-US-Wavenet-E', 'en-US-Wavenet-I', 'en-US-Standard-D', 'en-US-Wavenet-G']
task3_1	baseline	041890	['en-US-Standard-F', 'en-US-Wavenet-D', 'en-US-Standard-J', 'en-US-Wavenet-A', 'en-US-Wavenet-G', 'en-US-Wavenet-A']
task3_2	baseline	915944	['en-US-Standard-D', 'en-US-Wavenet-H', 'en-US-Standard-J', 'en-US-Standard-A', 'en-US-Standard-I', 'en-US-Wavenet-D']
task3_3	baseline	773283	['en-US-Wavenet-H', 'en-US-Wavenet-J', 'en-US-Standard-J', 'en-US-Standard-A', 'en-US-Wavenet-D', 'en-US-Wavenet-J']
task4_1	kenan_ibm	730997	['en-US-Standard-G', 'en-US-Standard-H', 'en-US-Standard-J', 'en-US-Wavenet-A', 'en-US-Wavenet-F', 'en-US-Standard-H']
task4_2	kenan_ibm	046210	['en-US-Wavenet-A', 'en-US-Wavenet-I', 'en-US-Standard-J', 'en-US-Wavenet-I', 'en-US-Standard-A', 'en-US-Standard-J']
task4_3	kenan_ibm	789722	['en-US-Wavenet-J', 'en-US-Standard-D', 'en-US-Standard-E', 'en-US-Standard-G', 'en-US-Wavenet-G', 'en-US-Standard-J']
