task1_1	kenan_ibm_ambient	771182	['en-US-Wavenet-A', 'en-US-Standard-A', 'en-US-Wavenet-F', 'en-US-Standard-G', 'en-US-Wavenet-J', 'en-US-Standard-J']
task1_2	kenan_ibm_ambient	803361	['en-US-Standard-F', 'en-US-Standard-H', 'en-US-Standard-D', 'en-US-Standard-H', 'en-US-Standard-I', 'en-US-Standard-A']
task1_3	kenan_ibm_ambient	403111	['en-US-Standard-J', 'en-US-Standard-G', 'en-US-Standard-E', 'en-US-Wavenet-F', 'en-US-Wavenet-J', 'en-US-Standard-G']
task2_1	kenan_google_beta-phone_call_ambient	986654	['en-US-Wavenet-J', 'en-US-Wavenet-D', 'en-US-Standard-G', 'en-US-Standard-F', 'en-US-Wavenet-H', 'en-US-Standard-J']
task2_2	kenan_google_beta-phone_call_ambient	762043	['en-US-Wavenet-E', 'en-US-Standard-D', 'en-US-Wavenet-I', 'en-US-Standard-D', 'en-US-Wavenet-F', 'en-US-Standard-H']
task2_3	kenan_google_beta-phone_call_ambient	698320	['en-US-Standard-I', 'en-US-Wavenet-F', 'en-US-Standard-H', 'en-US-Wavenet-J', 'en-US-Wavenet-G', 'en-US-Standard-I']
task3_1	baseline	413033	['en-US-Standard-G', 'en-US-Wavenet-H', 'en-US-Standard-F', 'en-US-Standard-F', 'en-US-Standard-E', 'en-US-Wavenet-D']
task3_2	baseline	442234	['en-US-Wavenet-I', 'en-US-Wavenet-G', 'en-US-Standard-D', 'en-US-Standard-H', 'en-US-Wavenet-H', 'en-US-Standard-A']
task3_3	baseline	402796	['en-US-Standard-J', 'en-US-Wavenet-H', 'en-US-Wavenet-H', 'en-US-Standard-D', 'en-US-Wavenet-I', 'en-US-Wavenet-H']
task4_1	kenan_ibm	165194	['en-US-Standard-D', 'en-US-Wavenet-G', 'en-US-Wavenet-H', 'en-US-Wavenet-H', 'en-US-Wavenet-J', 'en-US-Wavenet-D']
task4_2	kenan_ibm	874076	['en-US-Standard-G', 'en-US-Wavenet-E', 'en-US-Standard-H', 'en-US-Wavenet-A', 'en-US-Standard-H', 'en-US-Wavenet-H']
task4_3	kenan_ibm	479488	['en-US-Standard-J', 'en-US-Standard-H', 'en-US-Standard-A', 'en-US-Wavenet-F', 'en-US-Standard-D', 'en-US-Standard-H']
