task1_1	baseline	778700	['en-US-Wavenet-H', 'en-US-Standard-J', 'en-US-Wavenet-F', 'en-US-Standard-F', 'en-US-Wavenet-H', 'en-US-Standard-A']
task1_2	baseline	791978	['en-US-Wavenet-H', 'en-US-Standard-H', 'en-US-Wavenet-H', 'en-US-Wavenet-H', 'en-US-Standard-E', 'en-US-Standard-J']
task1_3	baseline	390260	['en-US-Wavenet-I', 'en-US-Standard-G', 'en-US-Standard-A', 'en-US-Wavenet-I', 'en-US-Wavenet-H', 'en-US-Standard-A']
task2_1	kenan_ibm_ambient	050166	['en-US-Wavenet-G', 'en-US-Standard-A', 'en-US-Wavenet-A', 'en-US-Wavenet-E', 'en-US-Wavenet-H', 'en-US-Standard-F']
task2_2	kenan_ibm_ambient	359988	['en-US-Standard-I', 'en-US-Wavenet-F', 'en-US-Wavenet-H', 'en-US-Standard-A', 'en-US-Standard-I', 'en-US-Standard-D']
task2_3	kenan_ibm_ambient	193447	['en-US-Wavenet-A', 'en-US-Standard-A', 'en-US-Wavenet-G', 'en-US-Wavenet-H', 'en-US-Wavenet-G', 'en-US-Standard-H']
task3_1	kenan_ibm	891241	['en-US-Wavenet-E', 'en-US-Standard-I', 'en-US-Wavenet-F', 'en-US-Standard-D', 'en-US-Wavenet-G', 'en-US-Wavenet-I']
task3_2	kenan_ibm	354483	['en-US-Standard-I', 'en-US-Wavenet-G', 'en-US-Wavenet-I', 'en-US-Standard-D', 'en-US-Standard-J', 'en-US-Wavenet-D']
task3_3	kenan_ibm	031249	['en-US-Standard-A', 'en-US-Wavenet-D', 'en-US-Wavenet-J', 'en-US-Wavenet-G', 'en-US-Standard-G', 'en-US-Wavenet-D']
task4_1	kenan_google_beta-phone_call_ambient	586259	['en-US-Wavenet-I', 'en-US-Standard-I', 'en-US-Standard-I', 'en-US-Wavenet-D', 'en-US-Standard-H', 'en-US-Standard-G']
task4_2	kenan_google_beta-phone_call_ambient	286466	['en-US-Wavenet-H', 'en-US-Standard-D', 'en-US-Wavenet-D', 'en-US-Wavenet-D', 'en-US-Wavenet-H', 'en-US-Wavenet-H']
task4_3	kenan_google_beta-phone_call_ambient	031745	['en-US-Standard-H', 'en-US-Wavenet-E', 'en-US-Wavenet-F', 'en-US-Standard-G', 'en-US-Standard-F', 'en-US-Standard-G']
