task1_1	kenan_ibm_ambient	755863	['en-US-Wavenet-F', 'en-US-Wavenet-D', 'en-US-Standard-E', 'en-US-Wavenet-H', 'en-US-Wavenet-F', 'en-US-Wavenet-H']
task1_2	kenan_ibm_ambient	702083	['en-US-Standard-J', 'en-US-Wavenet-D', 'en-US-Standard-E', 'en-US-Standard-J', 'en-US-Wavenet-A', 'en-US-Wavenet-I']
task1_3	kenan_ibm_ambient	400893	['en-US-Wavenet-G', 'en-US-Wavenet-J', 'en-US-Standard-E', 'en-US-Standard-D', 'en-US-Wavenet-G', 'en-US-Standard-H']
task2_1	baseline	051762	['en-US-Standard-J', 'en-US-Standard-D', 'en-US-Wavenet-G', 'en-US-Standard-A', 'en-US-Standard-G', 'en-US-Standard-H']
task2_2	baseline	002504	['en-US-Standard-E', 'en-US-Standard-F', 'en-US-Wavenet-H', 'en-US-Wavenet-I', 'en-US-Wavenet-G', 'en-US-Standard-H']
task2_3	baseline	111882	['en-US-Wavenet-I', 'en-US-Standard-D', 'en-US-Standard-I', 'en-US-Standard-E', 'en-US-Standard-H', 'en-US-Standard-D']
task3_1	kenan_ibm	577156	['en-US-Wavenet-H', 'en-US-Standard-D', 'en-US-Standard-I', 'en-US-Wavenet-J', 'en-US-Wavenet-H', 'en-US-Wavenet-E']
task3_2	kenan_ibm	699559	['en-US-Wavenet-H', 'en-US-Wavenet-A', 'en-US-Wavenet-A', 'en-US-Wavenet-J', 'en-US-Standard-E', 'en-US-Wavenet-D']
task3_3	kenan_ibm	839394	['en-US-Standard-G', 'en-US-Standard-G', 'en-US-Wavenet-G', 'en-US-Wavenet-D', 'en-US-Wavenet-D', 'en-US-Standard-E']
task4_1	kenan_google_beta-phone_call_ambient	264782	['en-US-Standard-F', 'en-US-Wavenet-F', 'en-US-Wavenet-E', 'en-US-Wavenet-G', 'en-US-Standard-A', 'en-US-Wavenet-E']
task4_2	kenan_google_beta-phone_call_ambient	199580	['en-US-Wavenet-G', 'en-US-Wavenet-A', 'en-US-Standard-I', 'en-US-Standard-F', 'en-US-Wavenet-F', 'en-US-Standard-F']
task4_3	kenan_google_beta-phone_call_ambient	098182	['en-US-Wavenet-G', 'en-US-Standard-J', 'en-US-Standard-E', 'en-US-Standard-A', 'en-US-Standard-J', 'en-US-Standard-I']
